id,cliente_id,valor,data_transacao
6608,732,20.0,2021-10-16T18:27:13.000-03:00
6601,730,20.0,2021-10-16T18:11:35.000-03:00
6591,730,2.0,2021-10-16T17:17:20.000-03:00
6609,732,20.0,2021-10-16T16:48:23.000-03:00
6584,671,500.0,2021-10-16T12:26:12.000-03:00
6579,732,20.0,2021-10-16T08:16:57.000-03:00
6575,732,70.0,2021-10-15T23:48:02.000-03:00
8615,586,0.2,2022-01-19T17:12:26.000-03:00
8613,586,0.2,2022-01-19T17:11:25.000-03:00
8611,586,0.2,2022-01-19T17:10:05.000-03:00
8606,910,300.0,2022-01-19T16:59:36.000-03:00
8604,76,100.0,2022-01-18T09:48:14.000-03:00
8603,76,100.0,2022-01-18T09:48:04.000-03:00
8602,76,100.0,2022-01-18T09:47:47.000-03:00
8601,76,100.0,2022-01-18T09:47:43.000-03:00
8600,76,100.0,2022-01-18T09:47:39.000-03:00
8599,76,100.0,2022-01-18T09:43:05.000-03:00
8598,76,100.0,2022-01-18T09:42:56.000-03:00
8597,76,100.0,2022-01-18T09:40:28.000-03:00
8596,76,100.0,2022-01-18T09:38:19.000-03:00
8595,76,100.0,2022-01-18T09:37:59.000-03:00
8594,76,100.0,2022-01-18T09:37:29.000-03:00
8593,76,100.0,2022-01-18T09:37:19.000-03:00
8592,907,10.0,2022-01-18T09:30:26.000-03:00
8591,907,10.0,2022-01-18T09:30:14.000-03:00
8590,907,10.0,2022-01-18T09:30:10.000-03:00
8589,907,10.0,2022-01-18T09:30:04.000-03:00
8586,907,10.0,2022-01-18T09:28:23.000-03:00
8532,370,50.0,2022-01-11T18:20:04.000-03:00
8529,909,8.0,2022-01-11T16:22:52.000-03:00
8512,671,2.0,2022-01-09T09:55:40.000-03:00
8509,671,1000.0,2022-01-09T09:53:19.000-03:00
8473,671,200.0,2022-01-05T14:42:58.000-03:00
8436,671,300.0,2021-12-31T14:17:21.000-03:00
8431,671,1000.0,2021-12-31T10:34:52.000-03:00
8420,370,50.0,2021-12-29T10:33:28.000-03:00
8403,671,1000.0,2021-12-22T15:56:41.000-03:00
8379,671,1000.0,2021-12-20T13:44:51.000-03:00
8372,671,200.0,2021-12-18T10:38:45.000-03:00
8333,671,50.0,2021-12-17T08:04:34.000-03:00
8282,671,1000.0,2021-12-12T14:38:55.000-03:00
8201,671,1000.0,2021-12-08T13:39:05.000-03:00
8196,370,50.0,2021-12-08T10:44:31.000-03:00
8194,74,20.0,2021-12-07T18:33:45.000-03:00
8150,671,1000.0,2021-12-05T15:43:28.000-03:00
8143,671,50.0,2021-12-05T10:30:35.000-03:00
8134,431,1100.0,2021-12-04T08:36:24.000-03:00
8124,671,80.0,2021-12-03T12:46:41.000-03:00
8096,671,1000.0,2021-11-30T13:12:09.000-03:00
8095,671,1.0,2021-11-30T13:00:35.000-03:00
8089,671,20.0,2021-11-30T07:05:28.000-03:00
8083,671,20.0,2021-11-29T07:49:19.000-03:00
8040,702,20.0,2021-11-27T14:10:04.000-03:00
8022,671,60.0,2021-11-25T10:38:16.000-03:00
8018,671,30.0,2021-11-24T21:20:10.000-03:00
8015,671,1000.0,2021-11-24T21:04:51.000-03:00
7945,671,10.0,2021-11-20T20:57:44.000-03:00
7942,671,10.0,2021-11-20T20:49:54.000-03:00
7937,671,1000.0,2021-11-20T18:58:33.000-03:00
7910,671,40.0,2021-11-19T20:01:51.000-03:00
7907,370,50.0,2021-11-19T17:07:48.000-03:00
7902,671,2.0,2021-11-19T15:55:33.000-03:00
7896,671,30.0,2021-11-19T12:33:57.000-03:00
7886,671,100.0,2021-11-18T15:17:44.000-03:00
7881,211,1.48,2021-11-17T20:23:49.000-03:00
7867,671,1000.0,2021-11-17T18:24:38.000-03:00
7827,671,100.0,2021-11-17T06:59:43.000-03:00
7796,671,100.0,2021-11-15T15:29:58.000-03:00
7766,671,1000.0,2021-11-13T00:16:55.000-03:00
7756,732,7.75,2021-11-10T22:31:33.000-03:00
7733,671,110.0,2021-11-10T06:57:24.000-03:00
7710,732,29.0,2021-11-09T17:48:17.000-03:00
7706,732,20.0,2021-11-09T09:37:41.000-03:00
7679,671,1000.0,2021-11-08T19:54:34.000-03:00
7674,732,103.0,2021-11-08T19:43:40.000-03:00
7648,732,50.24,2021-11-08T00:32:51.000-03:00
7643,732,5.0,2021-11-07T16:32:27.000-03:00
7639,671,600.0,2021-11-07T15:43:49.000-03:00
7614,732,40.0,2021-11-07T12:02:34.000-03:00
7592,211,417.45,2021-11-07T00:06:42.000-03:00
7591,732,48.84,2021-11-07T00:06:38.000-03:00
7585,211,7.85,2021-11-06T17:23:54.000-03:00
7579,732,3.0,2021-11-06T16:19:58.000-03:00
7578,732,2.0,2021-11-06T16:14:05.000-03:00
7571,732,12.0,2021-11-06T14:06:22.000-03:00
7566,211,50.0,2021-11-06T12:35:54.000-03:00
7563,732,10.0,2021-11-06T12:13:41.000-03:00
7544,732,25.0,2021-11-06T00:15:54.000-03:00
7542,732,3.0,2021-11-05T20:16:28.000-03:00
7541,732,27.0,2021-11-05T19:03:53.000-03:00
7539,732,27.0,2021-11-05T18:04:56.000-03:00
7516,732,15.0,2021-11-05T12:07:52.000-03:00
7515,732,11.0,2021-11-05T12:07:52.000-03:00
7514,732,12.0,2021-11-05T12:07:51.000-03:00
7507,732,7.0,2021-11-04T23:49:36.000-03:00
7506,732,7.0,2021-11-04T23:49:31.000-03:00
7492,732,20.0,2021-11-04T22:59:26.000-03:00
7486,732,20.0,2021-11-04T19:51:20.000-03:00
7482,370,50.0,2021-11-04T16:11:26.000-03:00
7478,671,500.0,2021-11-04T12:57:04.000-03:00
7470,730,10.0,2021-11-04T12:11:26.000-03:00
7457,732,60.0,2021-11-04T04:56:40.000-03:00
7445,732,64.89,2021-11-03T23:19:26.000-03:00
7439,732,35.0,2021-11-03T20:58:45.000-03:00
7434,730,2.0,2021-11-03T19:41:06.000-03:00
7419,671,55.0,2021-11-03T16:49:17.000-03:00
7411,730,10.0,2021-11-03T15:46:48.000-03:00
7408,730,5.0,2021-11-03T15:38:34.000-03:00
3725,690,20.0,2021-06-19T09:32:10.000-03:00
3724,690,20.0,2021-06-19T09:31:24.000-03:00
3719,4,17.26,2021-06-17T21:09:30.000-03:00
3713,387,10.0,2021-06-17T18:09:44.000-03:00
3701,690,100.0,2021-06-17T15:51:31.000-03:00
3697,690,18.36,2021-06-17T15:15:10.000-03:00
3696,690,20.0,2021-06-17T14:37:29.000-03:00
3695,690,5.0,2021-06-17T14:36:46.000-03:00
3694,690,5.0,2021-06-17T14:35:00.000-03:00
3680,387,5.0,2021-06-15T21:01:31.000-03:00
3672,387,20.0,2021-06-15T17:33:57.000-03:00
3666,690,10.0,2021-06-15T11:27:54.000-03:00
3665,690,10.0,2021-06-15T11:26:22.000-03:00
3664,690,20.0,2021-06-15T11:21:52.000-03:00
3663,690,10.0,2021-06-15T11:11:36.000-03:00
3662,690,10.0,2021-06-15T11:09:50.000-03:00
3661,431,2.0,2021-06-15T10:41:24.000-03:00
3652,694,50.0,2021-06-14T20:09:10.000-03:00
3644,695,10.0,2021-06-14T18:27:28.000-03:00
3643,695,10.0,2021-06-14T18:26:35.000-03:00
3642,690,10.0,2021-06-14T17:47:34.000-03:00
3641,690,10.0,2021-06-14T17:44:41.000-03:00
3640,690,20.0,2021-06-14T17:43:34.000-03:00
3639,690,10.0,2021-06-14T17:42:45.000-03:00
3636,694,200.0,2021-06-14T17:04:36.000-03:00
3630,690,20.0,2021-06-14T14:16:51.000-03:00
3629,690,20.0,2021-06-14T14:15:47.000-03:00
3628,690,10.0,2021-06-14T14:14:14.000-03:00
3623,387,20.0,2021-06-13T13:11:31.000-03:00
3606,690,50.0,2021-06-12T19:12:44.000-03:00
3605,690,50.0,2021-06-12T19:10:53.000-03:00
3593,690,100.0,2021-06-12T14:38:01.000-03:00
3583,685,5.0,2021-06-11T13:19:49.000-03:00
3582,685,5.0,2021-06-11T13:16:54.000-03:00
3580,685,5.0,2021-06-11T13:07:58.000-03:00
3579,689,1000.0,2021-06-11T12:59:06.000-03:00
3576,387,5.0,2021-06-10T18:53:45.000-03:00
3575,73,5.0,2021-06-10T13:14:15.000-03:00
3571,387,20.0,2021-06-09T17:59:57.000-03:00
3568,442,5.0,2021-06-09T08:06:14.000-03:00
3565,370,50.0,2021-06-08T13:13:38.000-03:00
3563,685,5.0,2021-06-07T09:02:25.000-03:00
3558,680,2000.0,2021-06-03T21:50:27.000-03:00
3556,205,120.0,2021-06-02T18:47:39.000-03:00
3555,205,20.0,2021-06-02T18:46:16.000-03:00
3553,205,10.0,2021-06-02T18:45:26.000-03:00
3552,74,100.0,2021-06-02T14:45:37.000-03:00
3545,660,7.65,2021-05-22T23:05:20.000-03:00
3544,663,20.0,2021-05-22T22:21:17.000-03:00
3543,660,9.9,2021-05-22T19:12:38.000-03:00
3538,660,20.0,2021-05-22T13:42:53.000-03:00
3533,431,100.0,2021-05-22T10:48:15.000-03:00
3516,660,20.0,2021-05-20T14:39:21.000-03:00
3501,211,314.9,2021-05-18T23:25:49.000-03:00
3487,211,25.0,2021-05-18T13:41:05.000-03:00
3483,370,50.0,2021-05-15T17:23:49.000-03:00
3480,657,20.0,2021-05-12T11:30:15.000-03:00
3468,74,11.86,2021-05-08T00:09:57.000-03:00
3465,651,16.0,2021-05-07T20:03:49.000-03:00
3455,586,30.0,2021-05-07T11:26:39.000-03:00
3449,74,2.0,2021-05-02T17:30:36.000-03:00
3440,74,10.0,2021-04-30T18:20:20.000-03:00
3439,371,30.0,2021-04-30T05:07:25.000-03:00
3433,586,24.0,2021-04-27T17:54:39.000-03:00
3428,370,50.0,2021-04-22T11:06:21.000-03:00
3426,74,10.0,2021-04-21T16:36:20.000-03:00
3424,74,100.0,2021-04-14T11:19:52.000-03:00
3412,74,14.4,2021-04-08T23:34:13.000-03:00
3410,74,100.0,2021-04-08T21:07:50.000-03:00
3408,74,129.0,2021-04-08T19:56:46.000-03:00
3402,586,4.44,2021-04-06T19:12:48.000-03:00
3384,643,35.64,2021-03-31T23:03:35.000-03:00
3373,643,35.9,2021-03-30T14:02:42.000-03:00
3371,586,25.0,2021-03-30T13:16:03.000-03:00
3370,370,50.0,2021-03-30T12:50:49.000-03:00
3357,370,50.0,2021-03-16T17:20:28.000-03:00
3312,586,10.0,2021-03-03T20:00:33.000-03:00
3307,586,20.0,2021-03-03T18:52:10.000-03:00
3294,586,20.0,2021-03-02T18:48:46.000-03:00
3284,586,10.0,2021-02-27T18:49:11.000-03:00
3282,586,2.04,2021-02-27T12:38:02.000-03:00
3273,586,20.0,2021-02-25T18:33:24.000-03:00
3271,586,20.0,2021-02-25T13:24:07.000-03:00
3270,431,1100.0,2021-02-24T18:25:28.000-03:00
3269,370,50.0,2021-02-24T18:23:05.000-03:00
3257,370,50.0,2021-02-11T11:22:28.000-03:00
3212,370,50.0,2021-02-01T19:22:08.000-03:00
3210,576,30.0,2021-01-30T18:56:05.000-03:00
3209,533,5.0,2021-01-29T21:31:55.000-03:00
3208,533,25.0,2021-01-29T21:31:55.000-03:00
3196,533,25.0,2021-01-29T20:55:58.000-03:00
3195,533,2.5,2021-01-29T20:55:58.000-03:00
3194,533,2.5,2021-01-29T20:55:58.000-03:00
3179,533,5.0,2021-01-29T12:15:38.000-03:00
3178,533,25.0,2021-01-29T12:15:38.000-03:00
3164,533,25.0,2021-01-29T11:43:24.000-03:00
3163,533,5.0,2021-01-29T11:43:24.000-03:00
3146,533,25.0,2021-01-28T21:59:26.000-03:00
3145,533,5.0,2021-01-28T21:59:26.000-03:00
3133,533,25.0,2021-01-28T21:24:36.000-03:00
3132,533,5.0,2021-01-28T21:24:36.000-03:00
8607,910,-2.0,2022-01-19T17:15:26.000-03:00
8608,910,-2.0,2022-01-19T17:14:56.000-03:00
8609,910,-2.0,2022-01-19T17:14:26.000-03:00
8610,910,-2.0,2022-01-19T17:13:56.000-03:00
8612,910,-2.0,2022-01-19T17:13:26.000-03:00
8614,910,-2.0,2022-01-19T17:12:56.000-03:00
8573,671,-10.0,2022-01-13T12:21:25.000-03:00
8574,671,-10.0,2022-01-13T12:20:55.000-03:00
8575,671,-5.0,2022-01-13T12:20:25.000-03:00
8576,671,-10.0,2022-01-13T12:19:55.000-03:00
8577,671,-2.0,2022-01-13T12:19:25.000-03:00
8580,671,-10.0,2022-01-13T12:18:55.000-03:00
8581,671,-100.0,2022-01-13T12:18:25.000-03:00
8582,671,-15.0,2022-01-13T12:17:55.000-03:00
8583,671,-100.0,2022-01-13T12:17:25.000-03:00
8584,671,-2.0,2022-01-13T12:16:55.000-03:00
8579,370,-7.0,2022-01-13T00:44:57.000-03:00
8578,370,-3.0,2022-01-13T00:37:43.000-03:00
8572,671,-2.0,2022-01-12T16:43:20.000-03:00
8539,671,-10.0,2022-01-12T14:16:29.000-03:00
8538,671,-3.0,2022-01-12T13:00:58.000-03:00
8537,370,-2.0,2022-01-12T09:57:12.000-03:00
8536,370,-2.0,2022-01-12T09:00:43.000-03:00
8535,370,-3.0,2022-01-12T08:55:12.000-03:00
8534,671,-50.0,2022-01-11T20:52:39.000-03:00
8533,671,-100.0,2022-01-11T18:25:55.000-03:00
8531,431,-50.0,2022-01-11T18:20:03.000-03:00
8530,671,-5.0,2022-01-11T16:24:11.000-03:00
8528,671,-50.0,2022-01-11T12:54:14.000-03:00
8527,671,-50.0,2022-01-11T12:35:18.000-03:00
8526,671,-10.0,2022-01-11T06:33:08.000-03:00
8525,671,-40.0,2022-01-10T21:53:13.000-03:00
8524,671,-10.0,2022-01-10T15:10:59.000-03:00
8523,671,-50.0,2022-01-10T13:14:28.000-03:00
8522,671,-50.0,2022-01-09T16:13:42.000-03:00
8521,671,-2.0,2022-01-09T12:59:51.000-03:00
8520,671,-3.0,2022-01-09T11:19:48.000-03:00
8519,671,-10.0,2022-01-09T11:17:02.000-03:00
8518,671,-10.0,2022-01-09T11:11:47.000-03:00
8517,671,-20.0,2022-01-09T11:09:10.000-03:00
8516,671,-2.0,2022-01-09T11:03:14.000-03:00
8515,671,-100.0,2022-01-09T10:58:18.000-03:00
8514,671,-100.0,2022-01-09T10:52:19.000-03:00
8513,671,-10.0,2022-01-09T10:44:30.000-03:00
8511,671,-10.0,2022-01-09T09:55:10.000-03:00
8510,671,-2.0,2022-01-09T09:54:15.000-03:00
8508,671,-5.0,2022-01-09T09:37:24.000-03:00
8507,671,-10.0,2022-01-09T07:54:28.000-03:00
8506,671,-50.0,2022-01-09T07:52:07.000-03:00
8505,671,-10.0,2022-01-09T00:11:44.000-03:00
8504,671,-10.0,2022-01-08T22:57:25.000-03:00
8503,671,-2.0,2022-01-08T16:54:13.000-03:00
8502,671,-20.0,2022-01-08T16:50:25.000-03:00
8501,671,-25.0,2022-01-08T16:43:39.000-03:00
8500,671,-10.0,2022-01-08T16:36:01.000-03:00
8499,671,-2.0,2022-01-08T13:56:40.000-03:00
8498,671,-50.0,2022-01-08T13:41:19.000-03:00
8497,671,-10.0,2022-01-08T12:45:39.000-03:00
8496,671,-5.0,2022-01-08T11:29:37.000-03:00
8495,671,-50.0,2022-01-08T11:27:52.000-03:00
8494,671,-2.0,2022-01-08T09:58:31.000-03:00
8493,671,-3.0,2022-01-08T09:54:57.000-03:00
8492,671,-2.0,2022-01-08T09:34:33.000-03:00
8491,671,-10.0,2022-01-08T06:04:51.000-03:00
8490,671,-10.0,2022-01-08T06:04:21.000-03:00
8489,671,-10.0,2022-01-07T18:50:53.000-03:00
8488,671,-10.0,2022-01-07T14:28:15.000-03:00
8487,671,-100.0,2022-01-07T12:25:39.000-03:00
8486,671,-100.0,2022-01-07T12:24:02.000-03:00
8485,671,-10.0,2022-01-06T17:39:05.000-03:00
8484,671,-5.0,2022-01-06T16:24:15.000-03:00
8483,671,-50.0,2022-01-06T16:18:29.000-03:00
8482,671,-5.0,2022-01-06T13:21:23.000-03:00
8481,671,-3.0,2022-01-06T12:25:31.000-03:00
8480,671,-15.0,2022-01-06T12:23:46.000-03:00
8479,671,-10.0,2022-01-06T09:46:47.000-03:00
8478,671,-5.0,2022-01-06T09:44:12.000-03:00
8477,671,-100.0,2022-01-06T09:39:41.000-03:00
8476,671,-10.0,2022-01-05T20:37:56.000-03:00
8475,671,-2.0,2022-01-05T20:13:12.000-03:00
8474,671,-50.0,2022-01-05T14:58:45.000-03:00
8472,671,-2.0,2022-01-05T12:53:32.000-03:00
8471,671,-200.0,2022-01-05T12:48:59.000-03:00
8470,671,-30.0,2022-01-05T12:41:12.000-03:00
8469,671,-2.0,2022-01-05T12:40:32.000-03:00
8468,671,-10.0,2022-01-05T12:32:23.000-03:00
8467,671,-10.0,2022-01-04T19:02:23.000-03:00
8466,671,-10.0,2022-01-04T15:45:20.000-03:00
8465,671,-2.0,2022-01-04T14:26:27.000-03:00
8464,671,-10.0,2022-01-04T13:24:14.000-03:00
8463,671,-2.0,2022-01-04T13:11:19.000-03:00
8462,671,-2.0,2022-01-04T12:28:05.000-03:00
8461,671,-20.0,2022-01-04T12:24:41.000-03:00
8460,671,-20.0,2022-01-04T06:24:19.000-03:00
8459,370,-5.0,2022-01-03T23:54:27.000-03:00
8458,671,-2.0,2022-01-03T15:28:30.000-03:00
8457,671,-2.0,2022-01-03T12:53:58.000-03:00
8456,671,-20.0,2022-01-03T12:29:09.000-03:00
8455,671,-10.0,2022-01-03T12:26:45.000-03:00
8454,671,-10.0,2022-01-03T12:25:04.000-03:00
8453,671,-100.0,2022-01-03T12:22:44.000-03:00
4379,690,-10.0,2021-07-10T19:57:50.000-03:00
4378,690,-10.0,2021-07-10T19:56:57.000-03:00
4377,690,-10.0,2021-07-10T19:55:38.000-03:00
4376,690,-10.0,2021-07-10T19:54:44.000-03:00
4375,690,-10.0,2021-07-10T19:53:57.000-03:00
4374,690,-10.0,2021-07-10T19:53:12.000-03:00
4373,370,-5.0,2021-07-10T19:41:05.000-03:00
4372,690,-10.0,2021-07-10T18:39:22.000-03:00
4371,690,-10.0,2021-07-10T18:37:43.000-03:00
4370,690,-10.0,2021-07-10T18:36:32.000-03:00
4369,695,-5.0,2021-07-10T18:34:26.000-03:00
4367,431,-150.0,2021-07-10T18:06:53.000-03:00
4366,690,-10.0,2021-07-10T18:05:24.000-03:00
4365,690,-10.0,2021-07-10T18:02:14.000-03:00
4364,690,-20.0,2021-07-10T18:00:40.000-03:00
4363,690,-10.0,2021-07-10T17:58:14.000-03:00
4362,695,-5.0,2021-07-10T17:58:10.000-03:00
4361,690,-10.0,2021-07-10T17:57:22.000-03:00
4360,690,-20.0,2021-07-10T17:56:34.000-03:00
4359,690,-10.0,2021-07-10T17:55:20.000-03:00
4358,690,-10.0,2021-07-10T17:53:23.000-03:00
4356,431,-100.0,2021-07-10T17:51:44.000-03:00
4354,370,-5.0,2021-07-10T16:24:54.000-03:00
4353,689,-2.0,2021-07-10T16:18:59.000-03:00
4352,689,-2.0,2021-07-10T16:14:53.000-03:00
4351,689,-2.0,2021-07-10T16:10:40.000-03:00
4349,431,-50.0,2021-07-10T14:40:18.000-03:00
4348,689,-2.0,2021-07-10T13:42:44.000-03:00
4347,690,-10.0,2021-07-10T10:27:26.000-03:00
4346,690,-10.0,2021-07-10T10:22:43.000-03:00
4345,690,-10.0,2021-07-10T10:20:03.000-03:00
4344,690,-10.0,2021-07-10T10:18:59.000-03:00
4343,690,-10.0,2021-07-10T10:18:06.000-03:00
4342,690,-10.0,2021-07-10T10:16:05.000-03:00
4341,690,-10.0,2021-07-10T10:14:09.000-03:00
4340,690,-10.0,2021-07-10T10:10:20.000-03:00
4339,690,-10.0,2021-07-10T10:04:37.000-03:00
4338,690,-10.0,2021-07-10T09:53:12.000-03:00
4336,370,-5.0,2021-07-10T05:29:06.000-03:00
4335,702,-2.0,2021-07-09T21:51:54.000-03:00
4334,690,-10.0,2021-07-09T20:46:29.000-03:00
4333,690,-10.0,2021-07-09T20:34:47.000-03:00
4332,690,-10.0,2021-07-09T20:31:17.000-03:00
4331,690,-20.0,2021-07-09T20:30:06.000-03:00
4330,689,-5.0,2021-07-09T19:10:12.000-03:00
4329,702,-2.0,2021-07-09T18:59:11.000-03:00
4328,689,-2.0,2021-07-09T18:37:16.000-03:00
4326,431,-50.0,2021-07-09T18:19:38.000-03:00
4325,690,-50.0,2021-07-09T13:41:24.000-03:00
4324,690,-20.0,2021-07-09T13:39:56.000-03:00
4323,690,-30.0,2021-07-09T13:38:18.000-03:00
4321,431,-100.0,2021-07-09T13:37:40.000-03:00
4320,690,-20.0,2021-07-09T12:45:03.000-03:00
4319,690,-20.0,2021-07-09T12:42:54.000-03:00
4318,690,-10.0,2021-07-09T12:41:14.000-03:00
4317,689,-3.0,2021-07-09T12:37:05.000-03:00
4316,690,-10.0,2021-07-09T11:03:11.000-03:00
4315,690,-20.0,2021-07-09T11:01:40.000-03:00
4314,689,-2.0,2021-07-09T09:58:23.000-03:00
4313,689,-2.0,2021-07-09T09:57:22.000-03:00
4312,690,-10.0,2021-07-09T09:56:31.000-03:00
4311,689,-2.0,2021-07-09T09:55:41.000-03:00
4310,690,-10.0,2021-07-09T09:54:39.000-03:00
4308,431,-100.0,2021-07-09T09:49:36.000-03:00
4307,690,-10.0,2021-07-09T08:19:19.000-03:00
4306,690,-10.0,2021-07-09T08:18:05.000-03:00
4305,690,-10.0,2021-07-09T08:16:26.000-03:00
4304,690,-10.0,2021-07-09T08:14:29.000-03:00
4303,695,-10.0,2021-07-08T23:13:28.000-03:00
4302,690,-10.0,2021-07-08T19:24:02.000-03:00
4301,690,-10.0,2021-07-08T19:19:00.000-03:00
4300,690,-10.0,2021-07-08T18:58:08.000-03:00
4299,690,-10.0,2021-07-08T17:00:18.000-03:00
4298,690,-10.0,2021-07-08T16:29:31.000-03:00
4297,690,-10.0,2021-07-08T16:27:25.000-03:00
4295,431,-100.0,2021-07-08T16:24:53.000-03:00
4294,702,-2.0,2021-07-08T15:22:31.000-03:00
4293,690,-10.0,2021-07-08T14:45:07.000-03:00
4292,690,-10.0,2021-07-08T14:43:41.000-03:00
4291,690,-10.0,2021-07-08T12:49:11.000-03:00
4290,690,-10.0,2021-07-08T12:09:45.000-03:00
4289,370,-5.0,2021-07-08T10:37:10.000-03:00
4288,689,-5.0,2021-07-08T10:36:17.000-03:00
4287,689,-5.0,2021-07-08T10:30:35.000-03:00
4286,690,-10.0,2021-07-08T08:58:20.000-03:00
4285,690,-10.0,2021-07-08T08:24:56.000-03:00
4284,690,-10.0,2021-07-08T08:23:48.000-03:00
4283,690,-10.0,2021-07-08T08:22:52.000-03:00
4282,690,-10.0,2021-07-08T08:20:04.000-03:00
4281,690,-10.0,2021-07-08T07:11:04.000-03:00
4279,431,-50.0,2021-07-07T22:53:08.000-03:00
4277,431,-100.0,2021-07-07T22:52:28.000-03:00
4276,702,-2.0,2021-07-07T20:33:37.000-03:00
4275,689,-2.0,2021-07-07T19:14:29.000-03:00
4274,689,-2.0,2021-07-07T18:59:55.000-03:00
4273,689,-2.0,2021-07-07T18:58:33.000-03:00
4272,689,-2.0,2021-07-07T18:48:29.000-03:00
4271,695,-5.0,2021-07-07T15:57:05.000-03:00
4270,695,-5.0,2021-07-07T11:24:26.000-03:00
4269,690,-10.0,2021-07-07T08:50:28.000-03:00
4268,690,-10.0,2021-07-07T08:48:27.000-03:00
8452,671,-100.0,2022-01-03T08:20:42.000-03:00
8451,671,-2.0,2022-01-02T16:39:38.000-03:00
8450,671,-15.0,2022-01-02T16:28:50.000-03:00
8449,671,-10.0,2022-01-02T14:23:50.000-03:00
8448,671,-10.0,2022-01-02T13:08:32.000-03:00
8447,370,-5.0,2022-01-02T10:12:35.000-03:00
8446,671,-25.0,2022-01-02T09:53:55.000-03:00
8445,671,-50.0,2022-01-02T09:53:00.000-03:00
8444,370,-10.0,2022-01-02T09:35:19.000-03:00
8443,370,-5.0,2022-01-02T09:24:49.000-03:00
8442,370,-5.0,2022-01-02T09:22:05.000-03:00
8441,370,-3.0,2022-01-02T09:09:31.000-03:00
8440,370,-2.0,2022-01-01T11:59:45.000-03:00
8439,671,-5.0,2022-01-01T09:25:42.000-03:00
8438,671,-2.0,2022-01-01T09:21:14.000-03:00
8437,671,-10.0,2022-01-01T09:18:23.000-03:00
8435,671,-2.0,2021-12-31T11:05:22.000-03:00
8434,671,-2.0,2021-12-31T11:03:06.000-03:00
8433,671,-2.0,2021-12-31T11:02:17.000-03:00
8432,671,-25.0,2021-12-31T10:35:58.000-03:00
8430,671,-10.0,2021-12-31T08:32:23.000-03:00
8429,671,-300.0,2021-12-31T06:26:08.000-03:00
8428,370,-5.0,2021-12-31T03:38:28.000-03:00
8427,370,-2.0,2021-12-31T03:11:08.000-03:00
8426,370,-3.0,2021-12-31T02:44:45.000-03:00
8425,671,-10.0,2021-12-30T20:11:29.000-03:00
8424,671,-50.0,2021-12-30T13:12:28.000-03:00
8423,370,-2.0,2021-12-30T08:30:03.000-03:00
8422,370,-3.0,2021-12-29T23:16:05.000-03:00
8421,671,-33.0,2021-12-29T13:03:03.000-03:00
8419,431,-50.0,2021-12-29T10:33:28.000-03:00
8418,671,-50.0,2021-12-29T10:18:44.000-03:00
8417,671,-25.0,2021-12-29T06:54:40.000-03:00
8416,671,-50.0,2021-12-28T17:48:13.000-03:00
8415,671,-3.0,2021-12-28T12:58:31.000-03:00
8414,671,-25.0,2021-12-28T08:24:59.000-03:00
8413,671,-100.0,2021-12-28T07:05:06.000-03:00
8412,671,-30.0,2021-12-28T06:39:29.000-03:00
8411,671,-50.0,2021-12-27T18:02:06.000-03:00
8410,671,-20.0,2021-12-26T13:31:08.000-03:00
8409,671,-70.0,2021-12-24T11:20:57.000-03:00
8408,671,-20.0,2021-12-24T08:51:33.000-03:00
8407,671,-10.0,2021-12-23T12:46:12.000-03:00
8406,671,-100.0,2021-12-23T10:03:41.000-03:00
8405,671,-10.0,2021-12-22T18:48:56.000-03:00
8404,671,-50.0,2021-12-22T15:57:45.000-03:00
8402,671,-300.0,2021-12-22T13:54:47.000-03:00
8401,671,-3.0,2021-12-22T12:59:14.000-03:00
8400,671,-10.0,2021-12-22T12:56:11.000-03:00
8399,671,-20.0,2021-12-22T12:44:40.000-03:00
8398,671,-5.0,2021-12-22T12:33:00.000-03:00
8397,671,-8.0,2021-12-22T10:34:32.000-03:00
8396,671,-20.0,2021-12-22T10:30:49.000-03:00
8395,671,-50.0,2021-12-22T10:19:34.000-03:00
8394,671,-30.0,2021-12-22T06:45:00.000-03:00
8393,671,-100.0,2021-12-22T06:19:59.000-03:00
8392,671,-10.0,2021-12-21T18:52:27.000-03:00
8391,671,-100.0,2021-12-21T16:41:46.000-03:00
8390,671,-100.0,2021-12-21T15:54:29.000-03:00
8389,671,-20.0,2021-12-21T13:12:47.000-03:00
8388,671,-20.0,2021-12-21T13:11:32.000-03:00
8387,671,-2.0,2021-12-21T12:55:12.000-03:00
8386,671,-2.0,2021-12-21T12:54:44.000-03:00
8385,671,-2.0,2021-12-21T12:54:05.000-03:00
8384,671,-2.0,2021-12-21T12:53:21.000-03:00
8383,671,-10.0,2021-12-21T12:26:25.000-03:00
8382,671,-20.0,2021-12-21T09:38:55.000-03:00
8381,671,-50.0,2021-12-20T16:04:48.000-03:00
8380,671,-100.0,2021-12-20T13:50:16.000-03:00
8378,671,-10.0,2021-12-19T19:49:18.000-03:00
8377,671,-20.0,2021-12-19T10:27:29.000-03:00
8376,671,-100.0,2021-12-19T09:01:52.000-03:00
8375,671,-30.0,2021-12-18T20:14:24.000-03:00
8374,671,-20.0,2021-12-18T16:20:24.000-03:00
8373,671,-50.0,2021-12-18T12:07:03.000-03:00
8371,671,-10.0,2021-12-18T09:34:15.000-03:00
8370,671,-200.0,2021-12-18T08:53:54.000-03:00
